Categoria,Precio,Nombre_Perfume,Marca,Nombre_Cliente,Apellido_Cliente,Edad,Fecha_Compra,Email,Total,Cesta
Mujer,85,Mon G Bloom,Adolfo Dominguez,Paula,Guzman,48,2024-02-25,adanvaleria@example.com,770,17
Mujer,676,L Interdir Rouge,Jimmy ChooCarolina Herrera,Silvia,Medina,66,2024-01-04,wyuste@example.org,813,3
Mujer,690,Musc Noir for her,Jimmy Choo,Paula,Vázquez,67,2024-01-10,claramiro@example.net,381,15
Mujer,586,Dior Addict,Zadig & Voltaire,Sara,Alvarez,29,2024-02-16,ramiro69@example.com,150,23
Mujer,65,L Interdir Rouge,Georgio Armani,Ines,Santos,22,2024-01-22,fabian04@example.net,63,5
Mujer,211,Good Girl,Thierry Mugler,Alicia,Perez,67,2024-02-11,fernandovall@example.org,753,13
Mujer,300,La Petite Noire Rose,Bad Boy Elixir,Vanessa,Ortega,52,2024-02-12,zalcalde@example.org,288,17
Mujer,638,Si Passione,Chloe,Carmen,Dominguez,50,2024-01-13,severiano28@example.org,606,10
Mujer,369,My Way Le Parfum,Prada,Monica,Rubio,49,2024-02-26,vinicioabad@example.org,832,17
Mujer,205,Poison EDT, Lancome,Rocio,Santos,53,2024-01-09,fsaez@example.com,805,1
Mujer,317,Femme Intense,Dior,Sandra,Gutierrez,38,2024-02-12,prudencio31@example.org,248,5
Mujer,730,Imperatrice 3,Bad Boy Elixir,Vanessa,Ramos,27,2024-01-02,ciriacomontoya@example.net,797,14
Mujer,312,Paradoxe EDP,Cacharel,Lucia,Luna,50,2024-02-23,ani66@example.org,468,6
Mujer,515,Scandal Le Parfum,Cacharel,Luisa,Calvo,61,2024-01-04,pinillaleyre@example.net,333,22
Mujer,528,Code Absolu woman,Bad Boy Elixir,Teresa,Gonzalez del Olmo,28,2024-02-13,palomohermenegildo@example.org,820,18
Mujer,68,Idole nectar, Lancome,Natalia,Lozano,52,2024-01-12,blancamanolo@example.com,570,17
Mujer,237,Divine,Georgio Armani,Miriam,Medina,35,2024-02-11,pereirafausto@example.org,534,16
Mujer,516,Libre Le Parfum, Lancome,Esther,Gomez,50,2024-01-08,tviana@example.com,94,24
Mujer,124,Black Opium extreme,Dior,Adriana,Fernandez,46,2024-02-27,qmartorell@example.net,351,14
Mujer,89,Divine,Jean Paul Gaultier,Rosa,Guerrero,18,2024-02-12,nereaportero@example.net,207,14
Mujer,559,Musc Noir for her,Zadig & Voltaire,Patricia,Alvarez,41,2024-02-08,jimena47@example.net,529,20
Mujer,277,Rose Passion,Marc Jacobs,Nerea,Gimenez,56,2024-02-03,xiomarafortuny@example.com,455,6
Mujer,647,The only one her,Jimmy Choo,Luisa,Perez,24,2024-01-08,anabel27@example.com,267,11
Mujer,467,Miss Dior,Adolfo Dominguez,Marta,Santos,52,2024-02-09,condeana@example.org,101,13
Mujer,54,My Way Le Parfum,Chloe,Carolina,Guerrero,31,2024-02-11,luis-miguelvillegas@example.net,324,7
Mujer,300,Q,Georgio Armani,Clara,Guerrero,29,2024-02-08,olmofrancisca@example.com,660,18
Mujer,179,L Interdir Rouge,Jimmy Choo,Nuria,Rodriguezi,49,2024-02-15,baldomeronoguera@example.net,354,24
Mujer,108,This is Her ,Dior,Pilar,Guerrero,50,2024-02-25,marianevado@example.com,416,25
Mujer,620,Q, Lancome,Paula,Montero,19,2024-01-02,rtamayo@example.net,190,1
Mujer,446,Good Girl Blush,Cacharel,Clara,Alvarez,60,2024-01-07,nadalmorena@example.org,191,14
Mujer,497,Miss Dior,Jimmy ChooCarolina Herrera,Nerea,Calvo,43,2024-02-17,beldamartina@example.com,85,11
Mujer,466,Chloe absolute,Dior,Laura,Navarro,43,2024-02-19,ipedrero@example.org,746,18
Mujer,397,La Belle Parfum,Jimmy ChooCarolina Herrera,Cristina,Martinez,34,2024-01-11,wgarate@example.com,575,4
Mujer,516,Good Girl Blush,Zadig & Voltaire,Luisa,Torres,70,2024-01-15,jose71@example.org,291,10
Mujer,662,Good Girl, Lancome,Ines,Diaz,37,2024-02-09,hescudero@example.com,380,16
Mujer,143,Good Girl Supreme,Jimmy Choo,Lucia,Guzman,46,2024-02-19,cuadradomartin@example.org,765,22
Mujer,207,Infusion de Figue, Lancome,Silvia,Ortiz,40,2024-01-03,carlacases@example.org,649,7
Mujer,716,Libre EDT,Cacharel,Silvia,Calvo,41,2024-01-31,rafaelvila@example.com,250,23
Mujer,450,Olympea Solar,Bad Boy Elixir,Alicia,Ortiz,60,2024-01-07,toribio40@example.com,438,5
Mujer,175,Libre Absolu,Zadig & Voltaire,Marina,Suarez,52,2024-02-21,jpalomares@example.com,749,15
Mujer,440,Alien her,Marc Jacobs,Pilar,Cortes,23,2024-01-26,isabela42@example.org,139,16
Mujer,417,J Adore EDP,Marc Jacobs,Elena,Alvarez,26,2024-01-04,lfrias@example.org,787,5
Mujer,566,Femme Parfum,Adolfo Dominguez,Monica,Guerrero,56,2024-02-25,veralledo@example.net,123,4
Mujer,383,Femme Parfum,Jimmy Choo,Natalia,Serrano,57,2024-01-04,jose-carlos15@example.org,583,21
Mujer,120,J Adore Infinissime,Adolfo Dominguez,Gloria,Castillo,35,2024-02-10,zapatanatividad@example.org,67,15
Mujer,437,Idole nectar,Thierry Mugler,Pilar,Fernandez,34,2024-02-19,encarna16@example.net,779,22
Mujer,661,Black Opium extreme,Chloe,Adriana,Ortiz,37,2024-01-31,montserrat56@example.com,514,8
Mujer,608,Chloe absolute,Jimmy Choo,Cristina,Gonzalez del Olmo,54,2024-01-09,pverdejo@example.com,192,13
Mujer,54,Black Opium extreme,Chloe,Rosa,Molina,34,2024-02-26,trinidad14@example.org,119,9
Mujer,514,Poison EDP,Chloe,Esther,Cortes,54,2024-02-20,urrutiaaura@example.org,498,14
Mujer,412,Mon G Bloom,Zadig & Voltaire,Carmen,Santos,40,2024-02-20,fernandapalomar@example.com,101,6
Mujer,568,This is really her,Jean Paul Gaultier,Natalia,Torres,57,2024-01-11,nconesa@example.com,382,6
Mujer,748,Libre Le Parfum,Prada,Lucia,Cortes,70,2024-01-10,ramonpinto@example.org,195,22
Mujer,332,Devotion,Chloe,Laura,Guerrero,68,2024-02-23,alondra87@example.com,327,23
Mujer,649,Alien her, Lancome,Ines,Marin,49,2024-01-14,lupequerol@example.com,848,22
Mujer,230,Idole Aura,Chloe,Luisa,Suarez,29,2024-01-24,segismundo96@example.org,193,25
Mujer,524,Pure Musc, Lancome,Marina,Lopez,47,2024-02-14,desiderio80@example.org,284,7
Mujer,378,212 heroes her,Chloe,Miriam,Montero,67,2024-01-26,etelvina67@example.org,785,11
Mujer,315,This is Her ,Adolfo Dominguez,Ines,Cortes,40,2024-01-01,ztomas@example.org,339,3
Mujer,623,Olympea Solar,Jean Paul Gaultier,Lucia,Iglesias,21,2024-01-05,proman@example.net,380,4
Mujer,89,Very Good Girl Glam,Adolfo Dominguez,Alicia,Luna,46,2024-02-10,estela54@example.net,457,7
Mujer,365,Paradoxe EDP,Cacharel,Lucia,Cortes,32,2024-01-13,pontlaura@example.com,344,15
Mujer,580,Daisy Love,Prada,Isabel,Alvarez,66,2024-01-30,gregorio76@example.org,393,24
Mujer,612,Alien her,Dior,Paula,Ramírez,59,2024-01-17,wtovar@example.com,564,6
Mujer,221,Mon G Bloom,Adolfo Dominguez,Marina,Serrano,39,2024-01-29,jose-manuelmillan@example.net,573,13
Mujer,77,La Belle Garden ,Marc Jacobs,Marta,Vázquez,44,2024-02-24,violetaporcel@example.net,190,20
Mujer,702,Paradoxe Intense,Bad Boy Elixir,Patricia,Ramírez,63,2024-02-23,arizaazeneth@example.net,882,21
Mujer,104,212 heroes her,Cacharel,Patricia,Romero,64,2024-02-23,nacho89@example.net,349,5
Mujer,209,Rose Passion,Chloe,Lorena,Vázquez,56,2024-02-16,saturnina07@example.org,248,15
Mujer,623,Code Absolu woman,Zadig & Voltaire,Esther,Diaz,48,2024-02-23,riosezequiel@example.org,727,16
Mujer,632,Miss Dior,Thierry Mugler,Alicia,Lozano,46,2024-02-16,guillermo94@example.com,322,7
Mujer,156,Si Passione,Chloe,Vanessa,Ortega,69,2024-01-07,crios@example.org,898,7
Mujer,277,Rose Passion,Jean Paul Gaultier,Miriam,Luna,35,2024-02-21,gilhernandez@example.org,465,23
Mujer,320,212 heroes her,Cacharel,Lorena,Garcia,61,2024-02-10,diegosalinas@example.com,851,7
Mujer,583,Divine,Chloe,Sandra,Diaz,53,2024-02-27,herberto61@example.org,295,19
Mujer,664,Very Good Girl EDP,Bad Boy Elixir,Lorena,Suarez,61,2024-02-22,olalla35@example.org,556,7
Mujer,522,Good Girl Supreme, Lancome,Vanessa,Garcia,58,2024-02-25,ovaldes@example.net,856,6
Mujer,569,Black Opium over red,Bad Boy Elixir,Clara,Martinez,49,2024-01-16,epifanioduque@example.com,773,2
Mujer,642,The only one her,Marc Jacobs,Sandra,Torres,46,2024-02-27,gmanjon@example.net,67,19
Mujer,82,Alien her,Jean Paul Gaultier,Alicia,Morales,24,2024-01-01,riberaevita@example.com,33,17
Mujer,725,La Petite Noire Rose,Jimmy Choo,Gloria,Torres,34,2024-01-17,casanovaamanda@example.com,339,20
Mujer,144,Divine,Thierry Mugler,Carmen,Romero,44,2024-02-27,silvestre99@example.net,225,11
Mujer,562,Alien her,Chloe,Nuria,Gimenez,25,2024-01-08,wbuendia@example.org,640,10
Mujer,477,Very Good Girl Glam,Dior,Leticia,Torres,43,2024-01-21,ylarrea@example.com,647,21
Mujer,302,Black Opium over red,Jimmy ChooCarolina Herrera,Marina,Gonzalez del Olmo,43,2024-02-14,ciriaco18@example.net,326,14
Mujer,90,J Adore Infinissime,Bad Boy Elixir,Verónica,Montero,38,2024-01-12,bocana@example.org,692,13
Mujer,460,Paradoxe EDP,Cacharel,Verónica,Ramírez,21,2024-02-12,ulises84@example.org,242,4
Mujer,325,La Petite Noire Rose, Lancome,Lorena,Medina,18,2024-01-30,galo95@example.com,534,17
Mujer,486,L Interdir Rouge,Dior,Miriam,Rodriguezi,36,2024-01-19,nicolasa68@example.org,101,8
Mujer,607,Good Girl Blush,Adolfo Dominguez,Cristina,Montero,39,2024-01-22,zaragozalina@example.org,274,3
Mujer,511,Femme Parfum,Adolfo Dominguez,Nuria,Ortega,69,2024-01-11,salome34@example.com,784,8
Mujer,619,Lady Million,Adolfo Dominguez,Alicia,Ortega,67,2024-02-27,fcriado@example.net,44,15
Mujer,268,J Adore Infinissime,Cacharel,Nerea,Marin,58,2024-02-27,ferrandizroman@example.net,118,17
Mujer,628,Pure Musc,Prada,Maria,Ramos,46,2024-01-22,xcoca@example.com,39,21
Mujer,122,Good Girl,Marc Jacobs,Leticia,Romero,45,2024-01-28,efont@example.net,796,22
Mujer,410,Good Girl Supreme,Thierry Mugler,Marta,Montero,34,2024-01-05,amor08@example.com,73,16
Mujer,256,Imperatrice 3,Dior,Lorena,Ramos,34,2024-02-12,hidalgoamerica@example.org,609,22
Mujer,495,Q,Dior,Beatriz,Alvarez,45,2024-02-13,miguel70@example.net,542,4
Mujer,179,La Petite Noire Rose,Dior,Sara,Luna,64,2024-02-20,regulo64@example.net,302,9
Mujer,363,Devotion,Jimmy ChooCarolina Herrera,Luisa,Martinez,44,2024-02-22,kberenguer@example.net,567,22
Mujer,587,Black Opium over red,Bad Boy Elixir,Sandra,Calvo,61,2024-02-12,ksebastian@example.net,38,9
Mujer,148,Femme intense,Zadig & Voltaire,Luisa,Vázquez,29,2024-01-12,campseli@example.org,895,2
Mujer,598,Infusion de Figue,Georgio Armani,Monica,Gomez,33,2024-01-26,sarabiaamador@example.org,48,18
Mujer,463,Musc Noir for her,Dior,Maria,Rubio,26,2024-02-17,soriaaitana@example.com,79,11
Mujer,304,J Adore Infinissime,Thierry Mugler,Marta,Castillo,44,2024-02-04,busquetspancho@example.org,757,9
Mujer,252,This is Her ,Dior,Sara,Medina,23,2024-01-10,emiliana24@example.com,688,14
Mujer,541,Si Passione,Jimmy Choo,Alicia,Lopez,24,2024-02-23,lorenzo54@example.org,809,18
Mujer,658,Black Opium extreme,Thierry Mugler,Carmen,Gonzalez del Olmo,38,2024-02-15,apoloniagimenez@example.org,595,9
Mujer,533,This is really her,Cacharel,Lucia,Nunez,39,2024-02-24,zacariasdiego@example.net,428,17
Mujer,585,212 heroes her,Thierry Mugler,Beatriz,Molina,61,2024-01-18,valeroguardiola@example.net,590,23
Mujer,663,Musc Noir for her,Georgio Armani,Sandra,Santos,61,2024-02-26,florencio55@example.net,789,17
Mujer,376,Imperatrice 3,Jimmy Choo,Rocio,Luna,69,2024-01-04,dalsina@example.net,420,24
Mujer,482,Dior Addict,Thierry Mugler,Sandra,Calvo,30,2024-01-29,wcorominas@example.com,838,1
Mujer,430,Daisy Love,Thierry Mugler,Marina,Diaz,34,2024-01-18,cramis@example.net,239,22
Mujer,716,Libre Le Parfum,Georgio Armani,Ines,Molina,30,2024-01-11,fabioartigas@example.com,707,16
Mujer,572,Chloe absolute,Jimmy ChooCarolina Herrera,Patricia,Diaz,29,2024-02-03,arocarosalia@example.com,364,3
Mujer,470,Femme Intense,Thierry Mugler,Rocio,Perez,49,2024-01-01,tomeonofre@example.com,536,4
Mujer,715,Olympea Solar,Dior,Paula,Torres,41,2024-01-31,ibelda@example.org,874,17
Mujer,198,Good Girl,Marc Jacobs,Nuria,Gomez,55,2024-01-10,leyreenriquez@example.net,640,10
Mujer,690,Poison EDT, Lancome,Nuria,Romero,61,2024-02-15,rnovoa@example.com,299,13
Mujer,691,Chloe absolute, Lancome,Lorena,Cortes,67,2024-02-27,canalscelestino@example.net,273,11
Mujer,680,Femme Parfum,Cacharel,Raquel,Ramos,59,2024-02-23,rosaura49@example.net,544,2
Mujer,436,Lady Million,Georgio Armani,Rosa,Calvo,47,2024-01-19,uferrando@example.org,184,17
Mujer,67,Q,Marc Jacobs,Alicia,Torres,29,2024-01-15,valerafanny@example.net,756,12
Mujer,88,My Way Le Parfum,Thierry Mugler,Cristina,Herrera,60,2024-02-16,jflores@example.net,433,17
Mujer,299,Idole Aura,Prada,Pilar,Guzman,46,2024-02-14,isaiassolana@example.com,60,10
Mujer,628,My Way Nectar,Dior,Gloria,Ortega,62,2024-01-17,aguirreevangelina@example.com,631,3
Mujer,623,Idole Aura,Bad Boy Elixir,Nuria,Gimenez,27,2024-01-29,lazaro75@example.net,399,12
Mujer,521,Imperatrice 3,Jimmy Choo,Patricia,Martinez,42,2024-02-08,pinillamontserrat@example.com,715,11
Mujer,656,Si Passione,Chloe,Carolina,Lopez,30,2024-02-10,jordimarquez@example.net,401,24
Mujer,540,Olympea Solar,Jimmy ChooCarolina Herrera,Beatriz,Santos,18,2024-01-02,juanmoreno@example.com,569,1
Mujer,553,Lady Million,Dior,Carmen,Ortega,62,2024-01-04,almamacias@example.org,274,17
Mujer,501,Imperatrice 3, Lancome,Diana,Ortiz,49,2024-01-09,barbaileana@example.com,254,4
Mujer,683,Daisy Love,Prada,Gloria,Nunez,45,2024-01-26,jvalenzuela@example.net,624,21
Mujer,324,Dior Addict,Cacharel,Marta,Guzman,70,2024-01-04,guadalupepaniagua@example.org,239,4
Mujer,354,212 heroes her,Cacharel,Natalia,Fernandez,70,2024-01-06,polyesica@example.net,128,8
Mujer,564,Yes I Am,Chloe,Verónica,Ortiz,32,2024-02-17,spalau@example.org,113,1
Mujer,94,La Belle Garden ,Dior,Adriana,Serrano,61,2024-01-04,mateosedmundo@example.net,548,4
Mujer,738,La Petite Noire Rose,Thierry Mugler,Elena,Molina,48,2024-01-07,aalsina@example.net,468,25
Mujer,518,Pure Musc,Marc Jacobs,Verónica,Castillo,70,2024-01-18,pepitaiglesia@example.com,387,9
Mujer,169,Paradoxe Intense,Chloe,Pilar,Medina,53,2024-02-15,smorell@example.com,308,3
Mujer,464,La Belle Garden ,Prada,Lorena,Fernandez,56,2024-01-04,rosalvaolivera@example.org,69,19
Mujer,301,Chloe absolute, Lancome,Cristina,Alvarez,41,2024-01-20,heliodoro02@example.net,142,7
Mujer,476,212 heroes her,Bad Boy Elixir,Adriana,Ramos,37,2024-02-22,llorensfelipa@example.com,793,18
Mujer,437,Femme Parfum,Jean Paul Gaultier,Nerea,Vázquez,66,2024-01-27,crespobruno@example.com,111,25
Mujer,610,Pure Musc,Jean Paul Gaultier,Nerea,Gonzalez del Olmo,66,2024-02-14,lramirez@example.org,625,7
Mujer,362,Mon G Bloom,Cacharel,Patricia,Serrano,69,2024-02-25,mnicolas@example.org,643,23
Mujer,193,Q, Lancome,Pilar,Ortega,18,2024-02-15,serafinaarmengol@example.com,900,17
Mujer,538,My Way Le Parfum,Adolfo Dominguez,Maria,Gimenez,28,2024-01-31,lmanzanares@example.com,566,5
Mujer,410,Libre EDT,Marc Jacobs,Clara,Santos,20,2024-01-10,isaacurrutia@example.net,533,13
Mujer,744,Imperatrice 3,Jean Paul Gaultier,Natalia,Marin,68,2024-02-15,wcaro@example.net,651,18
Mujer,106,Chloe absolute,Zadig & Voltaire,Isabel,Martinez,57,2024-01-08,oasenjo@example.com,817,14
Mujer,309,Classique for her,Bad Boy Elixir,Adriana,Luna,23,2024-02-25,gabrielchico@example.com,629,12
Mujer,435,Q, Lancome,Pilar,Serrano,55,2024-01-19,maximilianocornejo@example.org,302,10
Mujer,696,Classique for her, Lancome,Vanessa,Torres,66,2024-01-06,casalsjose-luis@example.com,614,17
Mujer,76,The only one her,Thierry Mugler,Teresa,Navarro,61,2024-01-27,minguezestefania@example.net,248,4
Mujer,649,The Scent Her,Jimmy ChooCarolina Herrera,Clara,Herrera,48,2024-02-02,rocamoraalberto@example.net,306,23
Mujer,236,212 heroes her,Chloe,Adriana,Medina,36,2024-01-17,acevedovictoria@example.net,784,15
Mujer,502,Femme Intense,Marc Jacobs,Patricia,Diaz,19,2024-02-25,josepgalan@example.com,812,7
Mujer,588,Very Good Girl EDP,Zadig & Voltaire,Patricia,Fernandez,29,2024-02-17,reyesbonilla@example.net,111,16
Mujer,443,The only one,Jimmy ChooCarolina Herrera,Isabel,Montero,42,2024-01-31,lperera@example.net,725,14
Mujer,370,Dior Addict,Jean Paul Gaultier,Raquel,Gomez,65,2024-01-19,camaya@example.org,232,16
Mujer,318,Femme Intense,Zadig & Voltaire,Julia,Gomez,26,2024-02-26,atilio03@example.org,748,22
Mujer,712,Mon G Bloom,Jimmy ChooCarolina Herrera,Carmen,Rubio,68,2024-01-31,adelina27@example.com,538,9
Mujer,584,La Belle Parfum,Jean Paul Gaultier,Cristina,Rubio,43,2024-01-08,gvilla@example.com,345,21
Mujer,385,Femme Intense,Adolfo Dominguez,Elena,Morales,64,2024-01-18,valeriosantana@example.com,696,9
Mujer,516,Classique for her,Marc Jacobs,Esther,Fernandez,46,2024-02-22,luis-angeltejero@example.net,824,11
Mujer,289,Very Good Girl EDP,Georgio Armani,Paula,Ortiz,42,2024-01-15,nmartorell@example.com,559,2
Mujer,319,Miss Dior,Jimmy Choo,Elena,Gomez,62,2024-02-01,ferranpiedad@example.org,532,11
Mujer,750,Paradoxe EDP,Cacharel,Beatriz,Guerrero,54,2024-01-13,maria-jesusandres@example.net,578,25
Mujer,93,Infusion de Figue,Jimmy ChooCarolina Herrera,Marta,Herrera,60,2024-02-14,jessica07@example.net,198,18
Mujer,191,My Way Le Parfum,Dior,Cristina,Cortes,55,2024-01-31,jvigil@example.net,835,18
Mujer,466,La Belle Garden ,Zadig & Voltaire,Ana,Perez,59,2024-02-12,gfonseca@example.net,337,13
Mujer,380,Code Absolu woman,Jimmy Choo,Lorena,Cortes,69,2024-02-20,baqueromaura@example.net,577,11
Mujer,418,Good Girl,Dior,Nerea,Suarez,20,2024-01-26,vivianapolo@example.net,92,11
Mujer,358,My Way Le Parfum,Chloe,Julia,Calvo,40,2024-01-25,ktovar@example.com,308,13
Mujer,574,Miss Dior, Lancome,Natalia,Morales,47,2024-02-13,micaela12@example.com,583,9
Mujer,551,The only one,Bad Boy Elixir,Ines,Ramos,28,2024-02-21,sosimoroldan@example.net,108,22
Mujer,703,Lady Million,Prada,Vanessa,Gimenez,41,2024-01-28,iiniguez@example.com,516,11
Mujer,207,Miss Dior,Adolfo Dominguez,Sandra,Gonzalez del Olmo,65,2024-01-18,humberto63@example.com,317,15
Mujer,740,Idole Aura,Thierry Mugler,Rosa,Luna,22,2024-02-16,isabel03@example.com,536,23
Mujer,634,Black Opium extreme, Lancome,Clara,Romero,48,2024-02-26,abel87@example.net,777,3
Mujer,576,212 heroes her,Adolfo Dominguez,Adriana,Alvarez,53,2024-01-13,becerraildefonso@example.org,319,12
Mujer,602,Mon G Bloom,Adolfo Dominguez,Elena,Cortes,46,2024-01-02,adalberto30@example.org,543,9
Mujer,150,Chloe absolute,Prada,Natalia,Ortega,31,2024-01-04,qfrancisco@example.net,401,1
Mujer,680,Dior Addict,Cacharel,Carmen,Marin,47,2024-01-02,paca72@example.com,851,11
Mujer,182,Paradoxe Intense,Jimmy Choo,Nuria,Suarez,56,2024-01-14,canalesnatanael@example.net,739,17
Mujer,477,Mon G Bloom,Dior,Marina,Suarez,59,2024-02-21,iniguezana@example.com,641,19
Mujer,597,Scandal Le Parfum,Jimmy ChooCarolina Herrera,Ana,Vázquez,57,2024-01-23,rlorenzo@example.net,442,15
Mujer,113,Dior Addict,Dior,Julia,Ramos,63,2024-01-05,roblesadriana@example.org,306,5
Mujer,56,Libre EDT,Thierry Mugler,Laura,Molina,32,2024-01-26,abigailsalcedo@example.net,384,14
Mujer,656,Fleur D Oranger,Cacharel,Raquel,Romero,23,2024-01-27,sruiz@example.org,392,25
Mujer,78,This is really her,Marc Jacobs,Nerea,Alvarez,63,2024-02-13,salamancajeronimo@example.org,752,14
Mujer,550,Daisy Love,Dior,Pilar,Garcia,34,2024-01-20,zcastell@example.com,657,20
Mujer,403,Black Opium over red,Prada,Leticia,Dominguez,61,2024-02-07,fernandezazahara@example.org,558,12
Mujer,182,Black Opium green,Thierry Mugler,Silvia,Santos,43,2024-01-18,adelaidazorrilla@example.com,734,6
Mujer,635,Olympea Solar,Bad Boy Elixir,Silvia,Castillo,58,2024-01-26,teclapazos@example.com,334,20
Mujer,236,Dior Addict,Cacharel,Leticia,Dominguez,18,2024-01-09,tamara84@example.net,623,14
Mujer,727,212 heroes her,Adolfo Dominguez,Vanessa,Romero,64,2024-02-22,ktorres@example.net,164,12
Mujer,390,Devotion,Chloe,Monica,Medina,57,2024-02-01,cidsoledad@example.com,101,10
Mujer,217,Black Opium over red,Zadig & Voltaire,Julia,Calvo,29,2024-02-15,diazeusebia@example.net,122,13
Mujer,747,Fleur D Oranger,Adolfo Dominguez,Ines,Alvarez,29,2024-01-30,romeuevangelina@example.org,736,1
Mujer,596,Poison EDT,Georgio Armani,Pilar,Iglesias,23,2024-01-16,srojas@example.net,893,9
Mujer,135,Infusion de Figue,Chloe,Miriam,Fernandez,26,2024-01-19,camilaparejo@example.net,427,8
Mujer,507,Yes I Am,Jimmy Choo,Rocio,Alvarez,46,2024-02-12,benigno23@example.com,127,5
Mujer,121,Poison EDT, Lancome,Nerea,Rubio,23,2024-02-20,salvadorflores@example.org,246,18
Mujer,408,Infusion de Figue, Lancome,Maria,Torres,57,2024-02-01,asolana@example.org,761,18
Mujer,151,Poison EDP, Lancome,Miriam,Nunez,56,2024-01-26,olivia67@example.org,335,9
Mujer,327,La Petite Noire Rose,Zadig & Voltaire,Teresa,Montero,26,2024-01-27,almeidagraciano@example.org,158,20
Mujer,639,Chloe absolute,Cacharel,Sara,Romero,48,2024-02-15,claudiobenitez@example.com,508,15
Mujer,200,Black Opium green,Cacharel,Elena,Santos,45,2024-01-05,espanolsilvio@example.com,140,18
Mujer,199,My Way Le Parfum,Chloe,Gloria,Guzman,40,2024-02-13,socorrocampillo@example.net,200,22
Mujer,118,Dior Addict,Zadig & Voltaire,Gloria,Montero,69,2024-02-21,jose-carloscanales@example.net,41,6
Mujer,75,My Way Nectar,Bad Boy Elixir,Gloria,Santos,38,2024-01-11,borja38@example.net,494,6
Mujer,475,La Belle Parfum,Adolfo Dominguez,Vanessa,Ortiz,37,2024-02-12,evaristovaldes@example.org,476,20
Mujer,144,Paradoxe Intense, Lancome,Clara,Guerrero,45,2024-01-07,nbarriga@example.net,513,7
Mujer,281,Rose Passion,Zadig & Voltaire,Alicia,Ramos,47,2024-02-24,marcomarcia@example.net,233,10
Mujer,705,Femme Parfum,Jimmy Choo,Patricia,Rodriguezi,54,2024-02-07,zbravo@example.com,885,4
Mujer,561,The Scent Her,Jimmy Choo,Vanessa,Dominguez,33,2024-02-17,lluchcruz@example.com,620,5
Mujer,265,My Way Intense,Marc Jacobs,Esther,Garcia,62,2024-02-27,lupe51@example.net,101,1
Mujer,97,Miss Dior,Jimmy Choo,Alicia,Romero,29,2024-01-19,efrainmariscal@example.com,874,7
Mujer,503,J Adore Infinissime,Jean Paul Gaultier,Laura,Castillo,70,2024-02-25,aitana85@example.com,102,20
Mujer,102,My Way Nectar,Bad Boy Elixir,Vanessa,Dominguez,55,2024-02-23,salomon83@example.net,546,18
Mujer,246,Good Girl,Adolfo Dominguez,Marina,Rodriguezi,18,2024-02-04,titogranados@example.com,174,9
Mujer,649,Q,Marc Jacobs,Cristina,Santos,29,2024-02-21,ainoacasares@example.com,517,24
Mujer,149,Femme Parfum, Lancome,Ana,Marin,34,2024-01-25,sugarte@example.org,690,3
Mujer,454,Good Girl Blush,Cacharel,Beatriz,Medina,24,2024-01-20,iferrera@example.org,165,18
Mujer,306,Very Good Girl EDP,Bad Boy Elixir,Raquel,Suarez,48,2024-02-16,xcueto@example.com,160,7
Mujer,677,Q,Zadig & Voltaire,Verónica,Navarro,49,2024-02-03,candres@example.org,267,21
Mujer,172,Chloe absolute,Thierry Mugler,Carolina,Luna,68,2024-02-09,che13@example.com,802,2
Mujer,536,My Way Nectar,Adolfo Dominguez,Raquel,Nunez,70,2024-02-07,chicoblas@example.org,592,2
Mujer,406,L Interdir Rouge,Bad Boy Elixir,Cristina,Iglesias,56,2024-01-18,anaalmagro@example.com,715,7
Mujer,718,Femme Parfum,Bad Boy Elixir,Pilar,Lozano,57,2024-01-03,simon35@example.com,757,16
Mujer,699,Daisy Love,Thierry Mugler,Sandra,Garcia,64,2024-02-04,tguzman@example.net,777,18
Mujer,622,Idole Aura, Lancome,Silvia,Montero,60,2024-01-19,asuncion15@example.net,897,5
Mujer,591,La Vie Est Belle Intense,Jean Paul Gaultier,Esther,Guzman,48,2024-02-15,jrivero@example.com,513,23
Mujer,442,Dior Addict,Jean Paul Gaultier,Adriana,Nunez,42,2024-01-11,splana@example.com,159,25
Mujer,198,Si Passione,Bad Boy Elixir,Sandra,Martinez,51,2024-02-14,macaria09@example.org,464,3
Mujer,508,Very Good Girl EDP,Jimmy Choo,Pilar,Martinez,52,2024-01-03,osunatomas@example.com,754,4
Mujer,121,Q,Zadig & Voltaire,Elena,Lozano,27,2024-02-25,david82@example.net,214,15
Mujer,183,Libre EDT,Cacharel,Maria,Fernandez,66,2024-01-12,calistopazos@example.org,870,8
Mujer,470,La Belle Garden ,Cacharel,Cristina,Rodriguezi,24,2024-02-02,pia91@example.com,251,15
Mujer,592,Libre Le Parfum,Marc Jacobs,Monica,Herrera,70,2024-01-23,yferrandez@example.org,118,17
Mujer,706,Lady Million,Thierry Mugler,Elena,Vázquez,64,2024-02-22,ernesto25@example.org,533,6
Mujer,255,Si Passione,Jimmy Choo,Gloria,Morales,65,2024-01-09,venceslashurtado@example.org,758,19
Mujer,720,La Petite Noire Rose, Lancome,Lucia,Rubio,21,2024-01-31,zbernal@example.net,892,8
Mujer,94,Mon G Bloom,Jean Paul Gaultier,Sandra,Suarez,29,2024-02-20,montesinoscintia@example.net,87,15
